91052459,Promotion Order,,110354,1002206,100082121,78165,2008,10158,8235173917171422,1,2025-02-10 14:15:14,1057348;1056756,89015,N,6,0,6,785264,4711584,8,376926.72,785264,N,N,,Y,Y,0;0,,1000102,
91052459,Promotion Order,,110354,1002206,100082121,78165,2008,10158,11610486,2,2025-02-10 14:15:14,1056756,E2439,N,6,6,0,0,0,0,0,0,N,Y,8235173917171422;8235173917171423;8235173917171424,Y,N,0,,1000102,
91052459,Promotion Order,,110354,1002206,100082121,78165,2008,10158,8235173917171423,3,2025-02-10 14:15:14,1057348;1056756,89014,N,6,0,6,785264,4711584,8,376926.72,785264,N,N,,Y,Y,0;0,,1000102,
91052459,Promotion Order,,110354,1002206,100082121,78165,2008,10158,8235173917171424,4,2025-02-10 14:15:14,1057348;1056756,89017,N,6,0,6,785264,4711584,8,376926.72,785264,N,N,,Y,Y,0;0,,1000102,
91052459,Promotion Order,,110354,1002206,100082121,78165,2008,10158,8235173917171425,5,2025-02-10 14:15:14,1057348,89012,N,6,0,6,366639,2199834,8,175986.72,366639,N,N,,N,Y,0,,1000102,
91052459,Promotion Order,,110354,1002206,100082121,78165,2008,10158,8235173917171426,6,2025-02-10 14:15:14,1057348;1057444,29046,N,6,0,6,779792,4678752,8,374300.16,779792,N,N,,Y,Y,0;0,,1000102,
91052459,Promotion Order,,110354,1002206,100082121,78165,2008,10158,11610491,7,2025-02-10 14:15:14,1057444,L2419,N,2,2,0,0,0,0,0,0,N,Y,8235173917171426,Y,N,0,,1000102,
91052459,Promotion Order,,110354,1002206,100082121,78165,2008,10158,8235173917171427,8,2025-02-10 14:15:14,1057348;1056531,32055,N,2,0,2,788181,1576362,8,126108.96,788181,N,N,,Y,Y,0;0,,1000102,
91052459,Promotion Order,,110354,1002206,100082121,78165,2008,10158,11610493,9,2025-02-10 14:15:14,1056531,S2455,N,2,2,0,0,0,0,0,0,N,Y,8235173917171427,Y,N,0,,1000102,
91052459,Promotion Order,,110354,1002206,100082121,78165,2008,10158,8235173917171428,10,2025-02-10 14:15:14,1057348,32056,N,1,0,1,460909,460909,8,36872.72,460909,N,N,,N,Y,0,,1000102,
91052459,Promotion Order,,110354,1002206,100082121,78165,2008,10158,8235173917171429,11,2025-02-10 14:15:14,1057348,70009,N,3,0,3,391761,1175283,8,94022.64,391761,N,N,,N,Y,0,,1000102,
91052459,Promotion Order,,110354,1002206,100082121,78165,2008,10158,8235173917171430,12,2025-02-10 14:15:14,1057348,29189,N,6,0,6,779792,4678752,8,374300.16,779792,N,N,,N,Y,0,,1000102,
91052459,Promotion Order,,110354,1002206,100082121,78165,2008,10158,8235173917171431,13,2025-02-10 14:15:14,1057348,29043,N,6,0,6,355694,2134164,8,170733.12,355694,N,N,,N,Y,0,,1000102,
91052459,Promotion Order,,110354,1002206,100082121,78165,2008,10158,8235173917171432,14,2025-02-10 14:15:14,1057348;1058873,76036,N,6,0,6,596929,3581574,8,286525.92,596929,N,N,,Y,Y,0;0,,1000102,
91052459,Promotion Order,,110354,1002206,100082121,78165,2008,10158,11610499,15,2025-02-10 14:15:14,1058873,P2440,N,1,1,0,0,0,0,0,0,N,Y,8235173917171432,Y,N,0,,1000102,
